city,pairs,dist.hours.distances,hue.dist
Sacramento,|2 - 19|,7,0.0213078630287396
Sacramento,|2 - 20|,6,0.0251971327343388
Sacramento,|2 - 21|,5,0.0107334113002354
Sacramento,|2 - 22|,4,0.00888842510587406
Sacramento,|2 - 23|,3,0.00980161352420809
Sacramento,|2 - 3|,1,0.0180562219308702
Sacramento,|2 - 4|,2,0.0247598134917082
Sacramento,|2 - 5|,3,0.0270925739558499
Sacramento,|2 - 6|,4,0.0378844761721942
Sacramento,|2 - 7|,5,0.0143612513607093
Sacramento,|2 - 8|,6,0.0174783432007759
Sacramento,|2 - 9|,7,0.0310961307531691
Sacramento,|20 - 21|,1,0.0173150969143106
Sacramento,|20 - 22|,2,0.0208546564337086
Sacramento,|20 - 23|,3,0.0307554071078345
Sacramento,|21 - 22|,1,0.00525283455125891
Sacramento,|21 - 23|,2,0.0148152352537196
Sacramento,|22 - 23|,1,0.0113291926340803
Sacramento,|3 - 10|,7,0.0179281566442991
Sacramento,|3 - 11|,8,0.0203232166217095
Sacramento,|3 - 12|,9,0.0236035377568428
Sacramento,|3 - 13|,10,0.0284643942571801
Sacramento,|3 - 14|,11,0.0292586816604702
Sacramento,|3 - 15|,12,0.0296229943029971
Sacramento,|3 - 16|,11,0.0274719952388362
Sacramento,|3 - 17|,10,0.0279179235543365
Sacramento,|3 - 18|,9,0.0219380992413364
Sacramento,|3 - 19|,8,0.0155678047623173
Sacramento,|3 - 20|,7,0.0191247161392126
Sacramento,|3 - 21|,6,0.0145435124181982
Sacramento,|3 - 22|,5,0.0164326592094839
Sacramento,|3 - 23|,4,0.0228370725131939
Sacramento,|3 - 4|,1,0.0187720552123413
Sacramento,|3 - 5|,2,0.0210450353677312
Sacramento,|3 - 6|,3,0.0306104270592361
Sacramento,|3 - 7|,4,0.0162716294508822
Sacramento,|3 - 8|,5,0.016453225351526
Sacramento,|3 - 9|,6,0.0243745158015086
Sacramento,|4 - 10|,6,0.0175114838649724
Sacramento,|4 - 11|,7,0.0181068826407487
Sacramento,|4 - 12|,8,0.018767042093381
Sacramento,|4 - 13|,9,0.0217836074325637
Sacramento,|4 - 14|,10,0.0228051083301573
Sacramento,|4 - 15|,11,0.0227130113982512
Sacramento,|4 - 16|,12,0.0217026264839938
Sacramento,|4 - 17|,11,0.022025219907769
Sacramento,|4 - 18|,10,0.017559276413061
Sacramento,|4 - 19|,9,0.0143964160648864
Sacramento,|4 - 20|,8,0.0159042472077078
Sacramento,|4 - 21|,7,0.018395813478045
Sacramento,|4 - 22|,6,0.0211399591317647
Sacramento,|4 - 23|,5,0.02791051723013
Sacramento,|4 - 5|,1,0.0228217308314977
Sacramento,|4 - 6|,2,0.024459165790701
Sacramento,|4 - 7|,3,0.0221730335457011
Sacramento,|4 - 8|,4,0.021324482798827
Sacramento,|4 - 9|,5,0.0204176885857109
Sacramento,|5 - 10|,5,0.0140939326086812
Sacramento,|5 - 11|,6,0.0154504105828286
Sacramento,|5 - 12|,7,0.01940214470632
Sacramento,|5 - 13|,8,0.022344334468139
Sacramento,|5 - 14|,9,0.0244500314002143
Sacramento,|5 - 15|,10,0.0230004396627246
Sacramento,|5 - 16|,11,0.0192240438660697
Sacramento,|5 - 17|,12,0.0224048244591466
Sacramento,|5 - 18|,11,0.017875762132833
Sacramento,|5 - 19|,10,0.0164758941812558
Sacramento,|5 - 20|,9,0.0200631827898836
Sacramento,|5 - 21|,8,0.0236713493910657
Sacramento,|5 - 22|,7,0.0261677878671179
Sacramento,|5 - 23|,6,0.031957348076427
Sacramento,|5 - 6|,1,0.0259375775576546
Sacramento,|5 - 7|,2,0.0226528334253749
Sacramento,|5 - 8|,3,0.0205811200159887
Sacramento,|5 - 9|,4,0.0174805345353306
Sacramento,|6 - 10|,4,0.0210555292462507
Sacramento,|6 - 11|,5,0.0182742827746863
Sacramento,|6 - 12|,6,0.0139799128313948
Sacramento,|6 - 13|,7,0.0129626245780359
Sacramento,|6 - 14|,8,0.0108137108777234
Sacramento,|6 - 15|,9,0.0128481548698585
Sacramento,|6 - 16|,10,0.0158056956883338
Sacramento,|6 - 17|,11,0.0131394817655488
Sacramento,|6 - 18|,12,0.0154143431549336
Sacramento,|6 - 19|,11,0.0197545595062291
Sacramento,|6 - 20|,10,0.015399572186189
Sacramento,|6 - 21|,9,0.0307362966773376
Sacramento,|6 - 22|,8,0.0343046772514536
Sacramento,|6 - 23|,7,0.0434182933678439
Sacramento,|6 - 7|,1,0.0317568898797015
Sacramento,|6 - 8|,2,0.0301722456637343
Sacramento,|6 - 9|,3,0.0150073061221022
Sacramento,|7 - 10|,3,0.0169891088429887
Sacramento,|7 - 11|,4,0.0192115926831663
Sacramento,|7 - 12|,5,0.0226715280899001
Sacramento,|7 - 13|,6,0.0283110689876904
Sacramento,|7 - 14|,7,0.0305010744181155
Sacramento,|7 - 15|,8,0.0303773839581296
Sacramento,|7 - 16|,9,0.0272414187126195
Sacramento,|7 - 17|,10,0.0290806416419046
Sacramento,|7 - 18|,11,0.022573740231262
Sacramento,|7 - 19|,12,0.0161250652815717
Sacramento,|7 - 20|,11,0.0206640912382018
Sacramento,|7 - 21|,10,0.0148631901692675
Sacramento,|7 - 22|,9,0.0156606215941035
Sacramento,|7 - 23|,8,0.0195937093940149
Sacramento,|7 - 8|,1,0.00839604732586145
Sacramento,|7 - 9|,2,0.0235440466192175
Sacramento,|8 - 10|,2,0.0133528316087815
Sacramento,|8 - 11|,3,0.0158901492488756
Sacramento,|8 - 12|,4,0.0199900737006849
Sacramento,|8 - 13|,5,0.0253977110023365
Sacramento,|8 - 14|,6,0.0277764851309982
Sacramento,|8 - 15|,7,0.0273231234328419
Sacramento,|8 - 16|,8,0.0237870968134487
Sacramento,|8 - 17|,9,0.0260750145219873
Sacramento,|8 - 18|,10,0.0200049470006906
Sacramento,|8 - 19|,11,0.014217199596142
Sacramento,|8 - 20|,12,0.0192948362559879
Sacramento,|8 - 21|,11,0.0168860454833606
Sacramento,|8 - 22|,10,0.017949712413512
Sacramento,|8 - 23|,9,0.0225584891657922
Sacramento,|8 - 9|,1,0.020175081659894
Sacramento,|9 - 10|,1,0.00975588358510749
Sacramento,|9 - 11|,2,0.00641027685702428
Sacramento,|9 - 12|,3,0.00640265031197588
Sacramento,|9 - 13|,4,0.00824954728097818
Sacramento,|9 - 14|,5,0.0106196389830623
Sacramento,|9 - 15|,6,0.00929371345005691
Sacramento,|9 - 16|,7,0.00713063117823003
Sacramento,|9 - 17|,8,0.00907325321711687
Sacramento,|9 - 18|,9,0.00763238615453573
Sacramento,|9 - 19|,10,0.0115729355123404
Sacramento,|9 - 20|,11,0.01183286369091
Sacramento,|9 - 21|,12,0.0250561045670623
Sacramento,|9 - 22|,11,0.0282267902336823
Sacramento,|9 - 23|,10,0.0365161907594106
San Antonio,|0 - 1|,1,0.00456402973425137
San Antonio,|0 - 10|,10,0.0281389170496112
San Antonio,|0 - 11|,11,0.025300349362817
San Antonio,|0 - 12|,12,0.0306136548975517
San Antonio,|0 - 13|,11,0.0306455921816372
San Antonio,|0 - 14|,10,0.0297433115901535
San Antonio,|0 - 15|,9,0.0278656906421669
San Antonio,|0 - 16|,8,0.0280378828628236
San Antonio,|0 - 17|,7,0.0272068558979197
San Antonio,|0 - 18|,6,0.029403076343621
San Antonio,|0 - 19|,5,0.0292027577748395
San Antonio,|0 - 2|,2,0.0078617170151082
San Antonio,|0 - 20|,4,0.0208794403186422
San Antonio,|0 - 21|,3,0.0182266905157096
San Antonio,|0 - 22|,2,0.00771439057857567
San Antonio,|0 - 23|,1,0.00432409947347309
San Antonio,|0 - 3|,3,0.00724683172686491
San Antonio,|0 - 4|,4,0.00925105848745586
San Antonio,|0 - 5|,5,0.0108926797172921
San Antonio,|0 - 6|,6,0.0104809703277999
San Antonio,|0 - 7|,7,0.0128539565277693
San Antonio,|0 - 8|,8,0.0289756259472005
San Antonio,|0 - 9|,9,0.0206543521093781
San Antonio,|1 - 10|,9,0.0300735789523255
San Antonio,|1 - 11|,10,0.0273774675317497
San Antonio,|1 - 12|,11,0.0326867490326169
San Antonio,|1 - 13|,12,0.0327821158590399
San Antonio,|1 - 14|,11,0.0317311874126578
San Antonio,|1 - 15|,10,0.0299223169345161
San Antonio,|1 - 16|,9,0.0299664560579984
San Antonio,|1 - 17|,8,0.0292847273640704
San Antonio,|1 - 18|,7,0.0315999922465011
San Antonio,|1 - 19|,6,0.0314245054897343
San Antonio,|1 - 2|,1,0.00586286473077066
San Antonio,|1 - 20|,5,0.0231744924529915
San Antonio,|1 - 21|,4,0.0206317420164092
San Antonio,|1 - 22|,3,0.0101298252292231
San Antonio,|1 - 23|,2,0.00449001122005589
San Antonio,|1 - 3|,2,0.00541131227075749
San Antonio,|1 - 4|,3,0.00768269252913439
San Antonio,|1 - 5|,4,0.00922311243418467
San Antonio,|1 - 6|,5,0.010927159122317
San Antonio,|1 - 7|,6,0.0139842137677861
San Antonio,|1 - 8|,7,0.0307740248312619
San Antonio,|1 - 9|,8,0.0223466376099326
San Antonio,|10 - 11|,1,0.00471355505820276
San Antonio,|10 - 12|,2,0.00438179760829358
San Antonio,|10 - 13|,3,0.00454330055863434
San Antonio,|10 - 14|,4,0.00346465096636461
San Antonio,|10 - 15|,5,0.00377908313269821
San Antonio,|10 - 16|,6,0.00348613815318179
San Antonio,|10 - 17|,7,0.00320879118567801
San Antonio,|10 - 18|,8,0.00436589185280946
San Antonio,|10 - 19|,9,0.00525577612054811
San Antonio,|10 - 20|,10,0.0101033478691586
San Antonio,|10 - 21|,11,0.0128899027664597
San Antonio,|10 - 22|,12,0.0217753633673814
San Antonio,|10 - 23|,11,0.0315493755750247
San Antonio,|11 - 12|,1,0.00603797079949743
San Antonio,|11 - 13|,2,0.00603506496768531
San Antonio,|11 - 14|,3,0.00524037440611701
San Antonio,|11 - 15|,4,0.0041089451212501
San Antonio,|11 - 16|,5,0.00381006874456482
San Antonio,|11 - 17|,6,0.00354883645782816
San Antonio,|11 - 18|,7,0.00609453386472146
San Antonio,|11 - 19|,8,0.00685315959259984
San Antonio,|11 - 20|,9,0.00895667845818921
San Antonio,|11 - 21|,10,0.0110589437020586
San Antonio,|11 - 22|,11,0.0192081726984132
San Antonio,|11 - 23|,12,0.0286672598556013
San Antonio,|12 - 13|,1,0.00230049675355091
San Antonio,|12 - 14|,2,0.00284387636614665
San Antonio,|12 - 15|,3,0.00385534616193952
San Antonio,|12 - 16|,4,0.00387833606277095
San Antonio,|12 - 17|,5,0.00427540472626084
San Antonio,|12 - 18|,6,0.00415204566275537
San Antonio,|12 - 19|,7,0.00556670679179313
San Antonio,|12 - 20|,8,0.012366327690678
San Antonio,|12 - 21|,9,0.015047234609037
San Antonio,|12 - 22|,10,0.0242536343771997
San Antonio,|12 - 23|,11,0.0339367268820868
San Antonio,|13 - 14|,1,0.00307287788337272
San Antonio,|13 - 15|,2,0.00441236992072894
San Antonio,|13 - 16|,3,0.00415941219178595
San Antonio,|13 - 17|,4,0.0044831212692477
San Antonio,|13 - 18|,5,0.00408087323734035
San Antonio,|13 - 19|,6,0.00530928347296058
San Antonio,|13 - 20|,7,0.012516316519238
San Antonio,|13 - 21|,8,0.015066267926027
San Antonio,|13 - 22|,9,0.0243581581636755
San Antonio,|13 - 23|,10,0.0339775864360211
San Antonio,|14 - 15|,1,0.00344571297163769
San Antonio,|14 - 16|,2,0.00334082240222563
San Antonio,|14 - 17|,3,0.00371404780465256
San Antonio,|14 - 18|,4,0.00384077377572556
San Antonio,|14 - 19|,5,0.00530059227693409
San Antonio,|14 - 20|,6,0.0115513354794769
San Antonio,|14 - 21|,7,0.0143399445708297
San Antonio,|14 - 22|,8,0.0233972839500038
San Antonio,|14 - 23|,9,0.0331029915009795
San Antonio,|15 - 16|,1,0.0030835555858252
San Antonio,|15 - 17|,2,0.00301631659576904
San Antonio,|15 - 18|,3,0.00414395589119317
San Antonio,|15 - 19|,4,0.00562418668594133
San Antonio,|15 - 20|,5,0.0099704433726517
San Antonio,|15 - 21|,6,0.0127419438943605
San Antonio,|15 - 22|,7,0.0214519369426385
San Antonio,|15 - 23|,8,0.0311867601616006
San Antonio,|16 - 17|,1,0.0027220102157005
San Antonio,|16 - 18|,2,0.00508029605191921
San Antonio,|16 - 19|,3,0.00638897609855528
San Antonio,|16 - 20|,4,0.0108466476580408
San Antonio,|16 - 21|,5,0.0134255898831454
San Antonio,|16 - 22|,6,0.0218689743042509
San Antonio,|16 - 23|,7,0.0313721500185132
San Antonio,|17 - 18|,1,0.00450968177033169
San Antonio,|17 - 19|,2,0.00580603560846713
San Antonio,|17 - 20|,3,0.00979562566312452
San Antonio,|17 - 21|,4,0.0124319218239054
San Antonio,|17 - 22|,5,0.0209579799518474
San Antonio,|17 - 23|,6,0.0306209775498157
San Antonio,|18 - 19|,1,0.00275165704416959
San Antonio,|18 - 20|,2,0.00992608972505495
San Antonio,|18 - 21|,3,0.0128872542051008
San Antonio,|18 - 22|,4,0.0227207396473946
San Antonio,|18 - 23|,5,0.0327719073466377
San Antonio,|19 - 20|,1,0.00949248253484887
San Antonio,|19 - 21|,2,0.0122450500138591
San Antonio,|19 - 22|,3,0.0224913941315978
San Antonio,|19 - 23|,4,0.032566369014241
San Antonio,|2 - 10|,8,0.0347724070536005
San Antonio,|2 - 11|,9,0.0320425911545218
San Antonio,|2 - 12|,10,0.037336720044197
San Antonio,|2 - 13|,11,0.0374505645869448
San Antonio,|2 - 14|,12,0.0364475073472783
San Antonio,|2 - 15|,11,0.0345404783417566
San Antonio,|2 - 16|,10,0.0346525026112054
San Antonio,|2 - 17|,9,0.0338785150072546
San Antonio,|2 - 18|,8,0.0362927645408002
San Antonio,|2 - 19|,7,0.0361594281212043
San Antonio,|2 - 20|,6,0.0277913943567458
San Antonio,|2 - 21|,5,0.0253255821677482
San Antonio,|2 - 22|,4,0.0144855593882511
San Antonio,|2 - 23|,3,0.00576118086192041
San Antonio,|2 - 3|,1,0.00800989165872979
San Antonio,|2 - 4|,2,0.00809501567525294
San Antonio,|2 - 5|,3,0.00757981935949879
San Antonio,|2 - 6|,4,0.014688020754429
San Antonio,|2 - 7|,5,0.0181386590488039
San Antonio,|2 - 8|,6,0.0353595408412104
San Antonio,|2 - 9|,7,0.0270166855678947
San Antonio,|20 - 21|,1,0.00408442200792994
San Antonio,|20 - 22|,2,0.0137337998118947
San Antonio,|20 - 23|,3,0.0241313505890344
San Antonio,|21 - 22|,1,0.0111986670649017
San Antonio,|21 - 23|,2,0.0213371174486222
San Antonio,|22 - 23|,1,0.0106896585037531
San Antonio,|3 - 10|,7,0.0288806591987367
San Antonio,|3 - 11|,8,0.0264277604413516
San Antonio,|3 - 12|,9,0.0316761045970821
San Antonio,|3 - 13|,10,0.0318596896342164
San Antonio,|3 - 14|,11,0.0306223923593912
San Antonio,|3 - 15|,12,0.0288570400272899
San Antonio,|3 - 16|,11,0.028857397075566
San Antonio,|3 - 17|,10,0.0282215688701868
San Antonio,|3 - 18|,9,0.0307429190550809
San Antonio,|3 - 19|,8,0.0306787773980412
San Antonio,|3 - 20|,7,0.0227096421529485
San Antonio,|3 - 21|,6,0.0207058503451976
San Antonio,|3 - 22|,5,0.0109502058080384
San Antonio,|3 - 23|,4,0.0082844665777228
San Antonio,|3 - 4|,1,0.00700603664394207
San Antonio,|3 - 5|,2,0.00976840830764084
San Antonio,|3 - 6|,3,0.0106118107276093
San Antonio,|3 - 7|,4,0.0123285993601464
San Antonio,|3 - 8|,5,0.029449480812085
San Antonio,|3 - 9|,6,0.0211370876818804
San Antonio,|4 - 10|,6,0.0315600454913663
San Antonio,|4 - 11|,7,0.0294115470933075
San Antonio,|4 - 12|,8,0.0344794650083581
San Antonio,|4 - 13|,9,0.0347077001435907
San Antonio,|4 - 14|,10,0.0334210615160922
San Antonio,|4 - 15|,11,0.0315440130132549
San Antonio,|4 - 16|,12,0.0316864983771522
San Antonio,|4 - 17|,11,0.0309074380580923
San Antonio,|4 - 18|,10,0.0332850443131662
San Antonio,|4 - 19|,9,0.0332100067105495
San Antonio,|4 - 20|,8,0.0249613280432246
San Antonio,|4 - 21|,7,0.0231957370393314
San Antonio,|4 - 22|,6,0.0132037626625919
San Antonio,|4 - 23|,5,0.00982562329090773
San Antonio,|4 - 5|,1,0.0080554224390067
San Antonio,|4 - 6|,2,0.0121400491089702
San Antonio,|4 - 7|,3,0.0152870463812198
San Antonio,|4 - 8|,4,0.0318738712163561
San Antonio,|4 - 9|,5,0.0240247762555149
San Antonio,|5 - 10|,5,0.0353572799415436
San Antonio,|5 - 11|,6,0.0329843862037639
San Antonio,|5 - 12|,7,0.0381723065816604
San Antonio,|5 - 13|,8,0.038275060216869
San Antonio,|5 - 14|,9,0.037257035732666
San Antonio,|5 - 15|,10,0.0352279694352129
San Antonio,|5 - 16|,11,0.0354355293667266
San Antonio,|5 - 17|,12,0.0347022747232538
San Antonio,|5 - 18|,11,0.0370405682190545
San Antonio,|5 - 19|,10,0.0369009620493577
San Antonio,|5 - 20|,9,0.0286224369429453
San Antonio,|5 - 21|,8,0.0264491837373574
San Antonio,|5 - 22|,7,0.0160661335905663
San Antonio,|5 - 23|,6,0.00953684977605979
San Antonio,|5 - 6|,1,0.0145172211864231
San Antonio,|5 - 7|,2,0.0187482341693212
San Antonio,|5 - 8|,3,0.035634673364944
San Antonio,|5 - 9|,4,0.0278313114074419
San Antonio,|6 - 10|,4,0.0237562440366978
San Antonio,|6 - 11|,5,0.0215071691979578
San Antonio,|6 - 12|,6,0.0266439474397658
San Antonio,|6 - 13|,7,0.0267463119239657
San Antonio,|6 - 14|,8,0.0256851271723736
San Antonio,|6 - 15|,9,0.0240527174909347
San Antonio,|6 - 16|,10,0.0238878808063131
San Antonio,|6 - 17|,11,0.0233412006933966
San Antonio,|6 - 18|,12,0.0256938652339732
San Antonio,|6 - 19|,11,0.0254195131529449
San Antonio,|6 - 20|,10,0.0181398415380851
San Antonio,|6 - 21|,9,0.0164876370494086
San Antonio,|6 - 22|,8,0.00995294208649051
San Antonio,|6 - 23|,7,0.0128243018781488
San Antonio,|6 - 7|,1,0.0102284106915037
San Antonio,|6 - 8|,2,0.0240102476976663
San Antonio,|6 - 9|,3,0.0166473417080918
San Antonio,|7 - 10|,3,0.0181105996218855
San Antonio,|7 - 11|,4,0.0156912666029257
San Antonio,|7 - 12|,5,0.0207432733283497
San Antonio,|7 - 13|,6,0.0209216559529624
San Antonio,|7 - 14|,7,0.0197459371513626
San Antonio,|7 - 15|,8,0.0179149569802815
San Antonio,|7 - 16|,9,0.0178159740702486
San Antonio,|7 - 17|,10,0.0172757595658179
San Antonio,|7 - 18|,11,0.0201019820126603
San Antonio,|7 - 19|,12,0.0203776604791322
San Antonio,|7 - 20|,11,0.0136900840063938
San Antonio,|7 - 21|,10,0.013026458650374
San Antonio,|7 - 22|,9,0.00936001728965606
San Antonio,|7 - 23|,8,0.0158643016521414
San Antonio,|7 - 8|,1,0.0184148489236607
San Antonio,|7 - 9|,2,0.0104478247508145
San Antonio,|8 - 10|,2,0.00491171075657364
San Antonio,|8 - 11|,3,0.00685626353477033
San Antonio,|8 - 12|,4,0.00619752654863651
San Antonio,|8 - 13|,5,0.0065190436933149
San Antonio,|8 - 14|,6,0.00591493353884007
San Antonio,|8 - 15|,7,0.0052795812248166
San Antonio,|8 - 16|,8,0.00497532693358391
San Antonio,|8 - 17|,9,0.00562292997375849
San Antonio,|8 - 18|,10,0.00658608618583379
San Antonio,|8 - 19|,11,0.00714110602618542
San Antonio,|8 - 20|,12,0.0115453226675371
San Antonio,|8 - 21|,11,0.0144264642614835
San Antonio,|8 - 22|,10,0.0227314415367343
San Antonio,|8 - 23|,9,0.0323107483183099
San Antonio,|8 - 9|,1,0.00947133565839303
San Antonio,|9 - 10|,1,0.00849642490532782
San Antonio,|9 - 11|,2,0.00643380725278703
San Antonio,|9 - 12|,3,0.0111060468733832
San Antonio,|9 - 13|,4,0.0113732043227113
San Antonio,|9 - 14|,5,0.0101612533552735
San Antonio,|9 - 15|,6,0.00851003949694809
San Antonio,|9 - 16|,7,0.00833963470694967
San Antonio,|9 - 17|,8,0.00779992159989699
San Antonio,|9 - 18|,9,0.0107522966478224
San Antonio,|9 - 19|,10,0.0111658876385914
San Antonio,|9 - 20|,11,0.00813311835005701
San Antonio,|9 - 21|,12,0.0094159197214946
San Antonio,|9 - 22|,11,0.0148085311340472
San Antonio,|9 - 23|,10,0.0239926175366861
San Diego,|0 - 1|,1,0.00703065066655473
San Diego,|0 - 10|,10,0.0273551632621874
San Diego,|0 - 11|,11,0.0334672186210495
San Diego,|0 - 12|,12,0.0363859323283527
San Diego,|0 - 13|,11,0.0406344100573766
San Diego,|0 - 14|,10,0.0389351423234571
San Diego,|0 - 15|,9,0.0384662093909241
San Diego,|0 - 16|,8,0.0354242841383557
San Diego,|0 - 17|,7,0.0314011071883486
San Diego,|0 - 18|,6,0.0320955381486383
San Diego,|0 - 19|,5,0.0278011584877669
San Diego,|0 - 2|,2,0.00875578278496777
San Diego,|0 - 20|,4,0.0185851249095185
San Diego,|0 - 21|,3,0.00642682003393269
San Diego,|0 - 22|,2,0.00503352771758485
San Diego,|0 - 23|,1,0.00654274748925247
San Diego,|0 - 3|,3,0.0145956117841968
San Diego,|0 - 4|,4,0.0110165062347607
San Diego,|0 - 5|,5,0.0142613446783293
San Diego,|0 - 6|,6,0.019984138541866
San Diego,|0 - 7|,7,0.021268581504829
San Diego,|0 - 8|,8,0.0253941350609294
San Diego,|0 - 9|,9,0.0246569509344216
San Diego,|1 - 10|,9,0.0320046610334003
San Diego,|1 - 11|,10,0.0382139581231793
San Diego,|1 - 12|,11,0.0412041890828526
San Diego,|1 - 13|,12,0.045596957102535
San Diego,|1 - 14|,11,0.0439163070834812
San Diego,|1 - 15|,10,0.0433550620242536
San Diego,|1 - 16|,9,0.0404154063564348
San Diego,|1 - 17|,8,0.0365537309419411
San Diego,|1 - 18|,7,0.0371870256527214
San Diego,|1 - 19|,6,0.0329083388914158
San Diego,|1 - 2|,1,0.0112269578400994
San Diego,|1 - 20|,5,0.0235904556407334
San Diego,|1 - 21|,4,0.0109735528618327
San Diego,|1 - 22|,3,0.00846493516768952
San Diego,|1 - 23|,2,0.0043475420406797
San Diego,|1 - 3|,2,0.00967022291905353
San Diego,|1 - 4|,3,0.0136093584140545
San Diego,|1 - 5|,4,0.0115949463215888
San Diego,|1 - 6|,5,0.0243567344026464
San Diego,|1 - 7|,6,0.0248277314459
San Diego,|1 - 8|,7,0.0298846678602628
San Diego,|1 - 9|,8,0.0292410908940162
San Diego,|10 - 11|,1,0.00676863425976099
San Diego,|10 - 12|,2,0.00965630472679449
San Diego,|10 - 13|,3,0.0143109003813536
San Diego,|10 - 14|,4,0.0128861143118761
San Diego,|10 - 15|,5,0.0122799245205303
San Diego,|10 - 16|,6,0.00994386441958753
San Diego,|10 - 17|,7,0.00746327247001876
San Diego,|10 - 18|,8,0.011980193472053
San Diego,|10 - 19|,9,0.0126331905873961
San Diego,|10 - 20|,10,0.0160147149194018
San Diego,|10 - 21|,11,0.0240553634157093
San Diego,|10 - 22|,12,0.0267687112825883
San Diego,|10 - 23|,11,0.031963367313898
San Diego,|11 - 12|,1,0.00398664075179123
San Diego,|11 - 13|,2,0.00838607600063227
San Diego,|11 - 14|,3,0.00702085506490398
San Diego,|11 - 15|,4,0.00652155197377848
San Diego,|11 - 16|,5,0.00526451552885766
San Diego,|11 - 17|,6,0.00618055273173564
San Diego,|11 - 18|,7,0.0110393026633911
San Diego,|11 - 19|,8,0.0140919446877352
San Diego,|11 - 20|,9,0.02051707897317
San Diego,|11 - 21|,10,0.0299852299870112
San Diego,|11 - 22|,11,0.0328060671750138
San Diego,|11 - 23|,12,0.0381587684314637
San Diego,|12 - 13|,1,0.0051598701903944
San Diego,|12 - 14|,2,0.00447548324275157
San Diego,|12 - 15|,3,0.00407479187841888
San Diego,|12 - 16|,4,0.00422703819841127
San Diego,|12 - 17|,5,0.00701881136390345
San Diego,|12 - 18|,6,0.0114224549957701
San Diego,|12 - 19|,7,0.0153293883087965
San Diego,|12 - 20|,8,0.0227497764009708
San Diego,|12 - 21|,9,0.032801265953932
San Diego,|12 - 22|,10,0.0356866527777681
San Diego,|12 - 23|,11,0.0411689087415751
San Diego,|13 - 14|,1,0.00322482657296168
San Diego,|13 - 15|,2,0.00355305396432043
San Diego,|13 - 16|,3,0.00634371004893693
San Diego,|13 - 17|,4,0.0100831327092441
San Diego,|13 - 18|,5,0.0132755214855951
San Diego,|13 - 19|,6,0.0179010541236931
San Diego,|13 - 20|,7,0.026344875054462
San Diego,|13 - 21|,8,0.0370134449611991
San Diego,|13 - 22|,9,0.0399803754645065
San Diego,|13 - 23|,10,0.0455687290263678
San Diego,|14 - 15|,1,0.00209682408155641
San Diego,|14 - 16|,2,0.00458792491760511
San Diego,|14 - 17|,3,0.00834304780077301
San Diego,|14 - 18|,4,0.0113024721330967
San Diego,|14 - 19|,5,0.0158728382688204
San Diego,|14 - 20|,6,0.0243558752233556
San Diego,|14 - 21|,7,0.0351825501338403
San Diego,|14 - 22|,8,0.0381644172216416
San Diego,|14 - 23|,9,0.0438775320105058
San Diego,|15 - 16|,1,0.00422019468363534
San Diego,|15 - 17|,2,0.00785133618697648
San Diego,|15 - 18|,3,0.0110509389638091
San Diego,|15 - 19|,4,0.0155794846593773
San Diego,|15 - 20|,5,0.0239981310342601
San Diego,|15 - 21|,6,0.034751942162144
San Diego,|15 - 22|,7,0.0377011413608594
San Diego,|15 - 23|,8,0.0433818217115563
San Diego,|16 - 17|,1,0.00522118839896844
San Diego,|16 - 18|,2,0.0094043821919631
San Diego,|16 - 19|,3,0.0134198893294205
San Diego,|16 - 20|,4,0.0213403709805488
San Diego,|16 - 21|,5,0.0317454521655548
San Diego,|16 - 22|,6,0.0347698293159635
San Diego,|16 - 23|,7,0.0405044299468314
San Diego,|17 - 18|,1,0.00661998808332556
San Diego,|17 - 19|,2,0.0095020076180464
San Diego,|17 - 20|,3,0.0169581499375755
San Diego,|17 - 21|,4,0.0276185173324384
San Diego,|17 - 22|,5,0.0306517757537799
San Diego,|17 - 23|,6,0.0365683816746801
San Diego,|18 - 19|,1,0.00532822642708376
San Diego,|18 - 20|,2,0.0150741672954305
San Diego,|18 - 21|,3,0.0275146604498629
San Diego,|18 - 22|,4,0.0306131534774898
San Diego,|18 - 23|,5,0.0372169165056848
San Diego,|19 - 20|,1,0.0102323495277089
San Diego,|19 - 21|,2,0.0230130606641265
San Diego,|19 - 22|,3,0.0260840381829494
San Diego,|19 - 23|,4,0.0329044377603288
San Diego,|2 - 10|,8,0.0228561961547083
San Diego,|2 - 11|,9,0.0288593246792558
San Diego,|2 - 12|,10,0.0318056749401914
San Diego,|2 - 13|,11,0.0361623741495194
San Diego,|2 - 14|,12,0.03442048213194
San Diego,|2 - 15|,11,0.0338228775576129
San Diego,|2 - 16|,10,0.0310624723979567
San Diego,|2 - 17|,9,0.0271981700848915
San Diego,|2 - 18|,8,0.0275313419755362
San Diego,|2 - 19|,7,0.0234486720161774
San Diego,|2 - 20|,6,0.0147386655283617
San Diego,|2 - 21|,5,0.00706303768382347
San Diego,|2 - 22|,4,0.00735019686311251
San Diego,|2 - 23|,3,0.0116060744648782
San Diego,|2 - 3|,1,0.0177311778866692
San Diego,|2 - 4|,2,0.0108118746135644
San Diego,|2 - 5|,3,0.0141725583261499
San Diego,|2 - 6|,4,0.0180333827393408
San Diego,|2 - 7|,5,0.0178889908734731
San Diego,|2 - 8|,6,0.0209126797208889
San Diego,|2 - 9|,7,0.0203980001313826
San Diego,|20 - 21|,1,0.0133804436367163
San Diego,|20 - 22|,2,0.0163690219510665
San Diego,|20 - 23|,3,0.0233904489902726
